CoreName,Latitude,Longitude,WaterDepth,ProxyValue,ProxyType,SSTLower2s,SSTMedian,SSTUpper2s,Species,Cleaning,Reference
CHO 288-54,17.43,-77.66,NaN,-2.14,delo,25.47363017,29.4165295,33.34601664,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
DGKS9603,28.15,127.27,NaN,-2.3100856,delo,22.17856711,26.34319333,30.39348049,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TR163-28 ,-2.32,-86.24,NaN,-0.86,delo,17.77717131,21.61222532,25.26090582,ruber,NaN,https://doi.org/10.1029/2001GC000200
GC4,-12.17,121.56,NaN,-2.76,delo,26.09320483,29.98510767,33.65112975,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GC5,-12.22,122.12,NaN,-2.78,delo,26.04668717,29.93457623,33.74156502,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2110-1,-20.119,8.97,NaN,-0.45,delo,17.58278534,21.4274714,25.28192998,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB1105-3,-1.665,-12.42833333,NaN,-1.69,delo,23.31091635,27.14614928,30.97697816,ruber,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
RC13-210 ,-9.13,-10.6,NaN,-1.061,delo,21.00608271,24.89224432,28.31530874,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
GeoB2109-1,-27.911,-45.881,NaN,-1.149976373,delo,21.90396478,25.55255465,29.41950268,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
AII107-117GGC,-30.838,-38.243,NaN,-0.18,delo,16.87977041,21.03802804,25.07914346,ruber,NaN,https://doi.org/10.1029/2001GC000200
GeoB2201-1,-8.195,-34.46,NaN,-1.51,delo,22.88154396,27.00632931,30.8254058,ruber,NaN,https://doi.org/10.1016/j.epsl.2008.12.019
GeoB2124-1,-20.9583,-39.56,NaN,-1.32,delo,23.23478296,27.14139799,31.05995169,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
RC08-23 ,-25.15,-12.77,NaN,-0.458,delo,18.76347346,22.80562277,26.89304788,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
GIK13534-1,21.02,-17.88,NaN,-1.5,delo,23.38697693,27.35346707,31.10762748,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB1046-2,7.3433,-20.4717,NaN,-1.49,delo,22.69989543,26.16654302,29.94456456,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SITE-C,5.53,-21.8,NaN,-1.8064976,delo,23.78169008,27.52023273,31.3974688,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK16867-1,-2.2,5.1,NaN,-1.45,delo,21.68477657,25.49525466,29.55218513,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ODP 1145C,19.58398,117.63083,NaN,-2.69,delo,25.65361956,29.24447053,32.76364975,ruber,NaN,https://doi.org/10.1130/G21867.1
GIK17927-1,17.25,119.45,NaN,-2.93,delo,26.56394875,30.21484963,34.23222992,ruber,NaN,https://doi.org/10.1029/2010PA001934
17938-2,19.78,117.53,NaN,-2.93,delo,26.16665167,30.22383169,34.03149302,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK17928-2,18.27,119.72,NaN,-2.36,delo,24.00059851,27.75633304,31.61157019,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK17950-2,16.09,112.9,NaN,-2.79,delo,25.86053771,29.45221914,33.31094557,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK17954-3,14.73,111.53,NaN,-2.91,delo,26.03219129,29.92100486,33.80776765,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18423-1,16.27,108.65,NaN,-2.645,delo,24.79827578,28.65700366,32.49105799,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK17957-2,10.9,115.31,NaN,-3.01,delo,26.15906599,30.3285059,34.2688335,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18395-1,9.987,109.478,NaN,-3.145,delo,26.93213277,30.71189489,34.52987273,ruber,NaN,https://doi.org/10.1029/2005GC000926
MD97-2142,12.68,119.45,NaN,-3.1,delo,26.93262866,30.74190549,34.60905863,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD98-2172,-8.52,128.15,NaN,-2.79,delo,26.13086608,30.02133756,33.75623616,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK18460-3,-8.79,128.64,NaN,-2.81,delo,26.20748842,30.13273595,33.78938599,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18462-3,-9.09,129.24,NaN,-2.68,delo,25.59463792,29.52743175,33.44406491,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18473-2,-11.52,122.42,NaN,-2.96,delo,26.85489775,30.90604915,34.90780121,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18475-3,-11.3,121.7,NaN,-2.73,delo,25.85620851,29.62665478,33.69313785,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18476-2,-10.95,120.99,NaN,-2.78,delo,26.28208995,29.95075079,34.03250841,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18477-4,-10.83,120.67,NaN,-2.775,delo,25.71685602,29.81201317,33.6009238,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18500-3,-14.98,120.7,NaN,-2.8,delo,26.28777285,30.09730461,33.96841667,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18506-2,-15.31,119.5,NaN,-2.67,delo,25.69668751,29.56994583,33.37198183,ruber,NaN,https://doi.org/10.1029/2010PA001934
GIK18507-3,-13.85,120,NaN,-2.74,delo,25.95106342,29.91507917,34.02141358,ruber,NaN,https://doi.org/10.1029/2010PA001934
NIOP 905,10.76,51.95,NaN,-1.68,delo,22.62353902,26.12831604,29.90205675,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD76-135,14.27,50.31,NaN,-1.89,delo,23.43908199,27.33055818,30.98644859,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
IOE-143KK,1.25,44.783,NaN,-2.31,delo,24.28867357,28.54313141,32.38164916,ruber,NaN,https://doi.org/10.1029/2005PA001162
AC-2,33.36,159.13,NaN,-1.05,delo,17.88611426,21.6606277,25.6682096,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KNR 31 GPC-5,33.69,-57.62,NaN,-0.2,delo,18.55282497,22.3415548,26.29962406,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD01-2386,1.12,129.12,NaN,-2.62,delo,24.82768859,28.78708543,32.57576264,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2201-1,-8.195,-34.46,NaN,-0.51,delo,18.7451022,22.63085739,26.58053931,ruber,NaN,https://doi.org/10.1016/j.epsl.2008.12.019
MD76 125,8.35,75.2,NaN,-2.63,delo,25.77556657,29.60955827,33.68066598,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD76-128,13.08,73.19,NaN,-2.18,delo,24.37767491,28.20308517,31.62272907,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD76-136,12.52,46.49,NaN,-1.82,delo,23.16218376,27.49015829,31.11298555,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD77-169,10.21,95.05,NaN,-3.28,delo,26.88123562,30.86932627,34.72139539,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD77-171,11.76,94.15,NaN,-3.1,delo,26.22570458,29.90079152,33.79485221,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 77-176,14.52,93.13,NaN,-3.12,delo,25.78324079,29.54639359,33.74490768,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD77-180,18.47,89.42,NaN,-2.75,delo,23.26479783,27.38478397,31.32848182,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD76-127,12.33,73.844,NaN,-2.16,delo,24.32253172,27.95768368,31.95736379,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TN41-32MC,19.50166667,58.46833333,NaN,-2.11,delo,24.27690312,28.31831539,32.13494002,ruber,NaN,https://doi.org/10.1029/2005PA001162
Orgon4-KS8,23.4667,59.1917,NaN,-1.87,delo,23.8267389,27.59891029,31.2240071,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 79-254,-17.88,38.67,NaN,-1.98,delo,22.9439003,26.95955701,30.89285171,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD 79-256,-19.57,37.03,NaN,-2.18,delo,23.9744766,27.86442176,31.73304279,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD84-641,33.03333333,32.63333333,NaN,0.22,delo,19.04317118,22.88142643,26.47062531,ruber,NaN,https://doi.org/10.1029/2011GC003675
MD90-917    ,41.28,17.62,NaN,0.66,delo,15.82659487,19.88991778,23.54903838,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD90-949,5.06,73.88,NaN,-2.49,delo,25.33677574,29.15411622,32.9000708,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD97-2138,1.42,146.235,NaN,-2.31,delo,23.65275173,27.58819534,31.58523916,ruber,NaN,https://doi.org/10.1029/2006PA001269
MD 98-2165,-9.65,118.34,NaN,-2.66,delo,25.66993377,29.2988508,33.02966584,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD98-2167,-13.09,121.35,NaN,-2.61,delo,25.49011216,29.46613286,33.45001453,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK18459-3,-8.5,127.17,NaN,-2.795,delo,26.19433561,29.83415698,33.72183154,ruber,NaN,https://doi.org/10.1029/2010PA001934
MD 98-2192,26.65,125.82,NaN,-2.27,delo,22.06708531,26.23637246,30.31008879,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SO42-87KL,10.502,57.737,NaN,-1.33,delo,20.7644404,24.75032827,28.52765792,ruber,NaN,https://doi.org/10.1029/2005PA001162
ODP 806B,0.32,159.36,NaN,-2.3,delo,23.78664445,27.73623735,31.71258608,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD01-2398,23.15,124.07,NaN,-2.565,delo,24.02650299,27.93675682,31.68525678,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM28-126,10.983,-81.15,NaN,-1.602208,delo,23.0345222,26.88952199,30.59973116,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
PC17,21.36,-158.19,NaN,-1.8483886,delo,22.26029438,25.96147962,29.61604954,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SHI 90-14,-5.78,126.97,NaN,-2.56,delo,25.15596134,28.91013333,32.43178987,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SHI 90-22,-11.58,122.05,NaN,-2.65,delo,25.53722558,29.39417542,33.14299569,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SO28-11KL,5.39,60.252,NaN,-1.44,delo,21.03478816,25.04726505,28.98498837,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO28-18KL,1.9,67.342,NaN,-2.08,delo,23.99300305,27.60669677,31.42865049,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO28-05KL,6.6625,61.1338,NaN,-2.2,delo,24.68002744,28.42909041,32.15286823,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD77-200,16.33,67.54,NaN,-1.35,delo,21.42539814,25.20770021,28.85943429,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SO42-26KL,15.515,68.76,NaN,-1.96,delo,23.72199272,27.88483095,31.76968228,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO42-36KL,17.075,69.045,NaN,-1.91,delo,23.66125532,27.57128317,31.09202042,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO42-51KL,20.965,65.555,NaN,-2.01,delo,24.10683412,28.13277156,32.3433769,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO42-57KL,20.90833333,63.12166667,NaN,-2.17,delo,24.98249214,28.78978919,32.56284509,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO130-285MC,23.09666667,66.48333333,NaN,-1.95,delo,24.34995008,27.78415364,31.75271937,ruber,NaN,https://doi.org/10.1029/2005PA001162
TN47-6GGC,17.382,58.795,NaN,-1.87,delo,23.5049912,27.2050622,31.19921779,ruber,NaN,https://doi.org/10.1029/2005PA001162
SO42-79KL,13.6473,58.326,NaN,-1.82,delo,23.10823632,26.98432232,30.81542817,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SO42-15KL,14.8803,60.7465,NaN,-1.67,delo,22.4968064,26.41123353,30.44094222,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD77-176 ,14.52,93.13,NaN,-3.02,delo,25.69034405,29.32962634,33.2553512,ruber,NaN,https://doi.org/10.1029/2008GC002353
ODP 723 ,18.05,57.62,NaN,-2.44,delo,25.90162382,29.71721467,33.46438826,ruber,NaN,https://doi.org/10.1029/2008GC002353
TR163-21,0.607,-93.305,NaN,-1.37,delo,19.67828892,23.40544741,27.03179824,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TR163-23,0.41,-92.16,NaN,-1.54,delo,20.35934953,23.96131632,28.0782399,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
KNR195-5 MC42C,-1.253,-89.6855,NaN,-1.781,delo,21.46267588,25.34874804,28.94578582,ruber,NaN,https://doi.org/10.1126/science.aac9937
RC13-158,13.183,-79.833,NaN,-1.728638,delo,23.64060992,27.65461881,31.47029348,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
TR163-18 ,2.81,-89.852,NaN,-1.76,delo,20.23272735,24.29235515,28.68374346,sacculifer,NaN,https://doi.org/10.1029/2001GC000200
TR163-27 ,-2.243,-86.585,NaN,-0.07,delo,12.64081274,17.037029,20.96302513,sacculifer,NaN,https://doi.org/10.1029/2001GC000200
GeoB3117-1,-4.295,-37.0917,NaN,-1.585,delo,23.85221869,28.15557213,32.30994711,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB1105-3,-1.665,-12.42833333,NaN,-1.01,delo,20.56576166,24.67073743,28.87417018,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
GeoB1413-1,-15.675,-9.4567,NaN,0.04,delo,15.57232998,19.80380329,24.04568452,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB3176-1,-7.0117,-34.4417,NaN,-1.454166667,delo,23.11528344,27.57762601,31.68552291,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB1503-2,2.31,-30.648,NaN,-1.32,delo,22.18430603,26.46566197,30.64703538,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
GeoB1508-1,5.333,-34.025,NaN,-1.53,delo,23.48177183,27.62509523,31.86164531,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
GeoB1515-2,4.238,-43.665,NaN,-1.75,delo,24.88376719,28.94721492,32.86302418,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
GeoB1523-2,3.815,-41.622,NaN,-1.7,delo,24.66416406,28.73076897,32.80853452,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019;10.1016/j.marmicro.2008.12.004
GeoB1701-2,1.95,3.55,NaN,-1.32,delo,21.05817806,25.15067624,29.5235999,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2109-1,-27.911,-45.881,NaN,-0.782308221,delo,20.66519959,24.41326259,28.60822222,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2118-1,-22.0933,-38.0217,NaN,-0.99,delo,22.69888889,26.79336851,31.03645206,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2125-2,-20.82,-39.8567,NaN,-1.08,delo,22.87383547,27.06195125,31.10337122,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2201-1,-8.195,-34.46,NaN,-0.96,delo,21.19442307,25.09924814,29.37646237,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019
GeoB2204-1,-8.532,-34.023,NaN,-1.45,delo,23.49865783,27.6594608,31.89382152,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019
AII107-117GGC,-30.838,-38.243,NaN,-0.27,delo,16.77015258,21.26045374,25.234606,sacculifer,NaN,https://doi.org/10.1029/2001GC000200
GeoB2202-5,-8.195,-34.26,NaN,-1.28,delo,22.79087018,26.82979325,31.13381833,sacculifer,NaN,https://doi.org/10.1016/j.epsl.2008.12.019
GeoB2206-1,-8.5583,-34.48,NaN,-1.46,delo,23.7305959,27.84859236,31.81382163,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GeoB2124-1,-20.9583,-39.56,NaN,-1.3,delo,24.15219716,28.20284655,32.54485487,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
EN66-44GGC,5.263333333,-21.71166667,NaN,-1.1,delo,20.96766098,25.10844584,29.18924796,sacculifer,NaN,https://doi.org/10.1029/2001GC000200
GeoB1403-2,-1.1983,-11.7117,NaN,-0.97,delo,20.25086692,24.50503573,28.7077983,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD01-2394,13.78,110.25,NaN,-2.08,delo,23.46515853,27.4537119,31.71394678,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD97-2146,20.12,117.38,NaN,-1.95,delo,22.93786173,26.90825018,31.21853984,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD97-2148,19.78,117.53,NaN,-1.86,delo,22.68799003,26.74910203,30.86399664,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD97-2151,8.72,109.87,NaN,-2.61,delo,25.97785534,30.13708504,34.46207136,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
31-KL,18.75,115.87,NaN,-2.34,delo,25.11448641,28.95280437,33.15226732,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM24-157,-14.05,147.92,NaN,-1.76,delo,22.29403833,26.86023709,31.00914208,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM24-170,-12.48,146.88,NaN,-1.75,delo,22.45606884,26.68766164,30.73427197,sacculifer,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
geob7702-3,31.652,34.0667,562,0.661866605,tex,19.28070256,24.23351283,30.78189926,,NaN,https://doi.org/10.1029/2009PA001740
nap_63-1,-24.8384,-44.318733,842,0.639999986,tex,19.04510617,23.72552697,28.69646057,,NaN,https://doi.org/10.1016/j.quascirev.2019.04.020
mv1014-07mc,6.23395,-86.04355,1995,0.682952881,tex,24.83914006,30.38566679,36.64834431,,NaN,https://doi.org/10.1016/j.epsl.2015.11.050
mv1014-09mc,-0.69383,-85.33325,2452,0.595373988,tex,18.52513779,24.56682111,29.8312748,,NaN,https://doi.org/10.1016/j.epsl.2015.11.050
niop-c2_905_pc,10.7833,51.9333,1567,0.674666703,tex,20.71579674,24.83512454,28.85061948,,NaN,https://doi.org/10.1029/2005PA001215
so42-74kl,14.321,57.347,3212,0.695470572,tex,21.7081128,25.72798415,29.89242173,,NaN,https://doi.org/10.1029/2005PA001215
md98-2195,31.63883333,128.9438333,746,0.560652673,tex,16.84483153,21.02943123,25.25351304,,NaN,https://doi.org/10.1016/j.palaeo.2004.12.028
geob7926-2,20.2133,-18.4517,2500,0.569062352,tex,13.99151153,20.10452979,26.41098697,,NaN,https://doi.org/10.1016/j.epsl.2012.05.018
md01-2414,53.1962,149.58,1123,0.414999992,tex,2.440755556,7.694882801,13.24014394,,NaN,https://doi.org/10.1029/2018PA003388
md03-2607,-36.9607,137.4065,865,0.513311744,tex,9.412268631,15.75161444,21.4029656,,NaN,https://doi.org/10.1002/palo.20035
odp_178-1098b,-64.86193,-64.208,1010,0.313502222,tex,-8.669146407,-2.297871205,4.419047825,,NaN,https://doi.org/10.1038/nature09751
md97-2146,20.117,117.384,1720,0.711289644,tex,24.47991025,28.09893103,32.10842883,,NaN,https://doi.org/10.1016/j.jseaes.2010.09.013
p178-15p,11.955,44.3,869,0.697684169,tex,21.84307838,26.03557401,30.12498003,,NaN,https://doi.org/10.1038/ngeo2603
oc437-07_gc27,30.87983,-10.51466,1258,0.611686766,tex,13.59821521,18.85336846,23.78073138,,NaN,https://doi.org/10.1126/sciadv.1601503
oc437-07_gc37,26.81595,-15.44693,2771,0.635459661,tex,17.76063859,23.36389958,29.13386761,,NaN,https://doi.org/10.1126/sciadv.1601503
oc437-07_gc49,23.20617,-17.38677,2303,0.591833591,tex,15.44733183,21.39803381,27.46958278,,NaN,https://doi.org/10.1126/sciadv.1601503
oc437-07_gc68,19.363,-17.32272,1396,0.581270814,tex,15.4705684,21.17714253,27.21401999,,NaN,https://doi.org/10.1126/sciadv.1601503
geob9307-3,-18.565,37.38,542,0.652727306,tex,18.95788753,25.9956203,34.43238727,,NaN,https://doi.org/10.1016/j.palaeo.2014.06.001
md97-2151,8.728,109.869,1598,0.70877713,tex,24.97225772,28.94598121,33.43596307,,NaN,https://doi.org/10.5194/cp-9-2777-2013
